,timestamp,ent,type
2,2024-06-28,supporting our clients,S_SKILL
2,2024-06-28,identify areas of improvement. You'll love,H_SKILL
2,2024-06-28,Assisting in creating high-level and low-level design specifications,H_SKILL
2,2024-06-28,results of business analysis,S_SKILL
2,2024-06-28,Bachelor's degree,REQUIREMENT
2,2024-06-28,2.1,REQUIREMENT
2,2024-06-28,communications skills,S_SKILL
2,2024-06-28,passion,S_SKILL
2,2024-06-28,Flexible attitude,S_SKILL
3,2024-06-28,Ark,LANG_FRAM
3,2024-06-28,Ark,LANG_FRAM
3,2024-06-28,Ark,LANG_FRAM
3,2024-06-28,quality teaching,H_SKILL
3,2024-06-28,Ark,LANG_FRAM
3,2024-06-28,Maths,REQUIREMENT
3,2024-06-28,GCSE or equivalent (and a Science subject if you are applying,REQUIREMENT
3,2024-06-28,Undergraduate Bachelor’s degree,REQUIREMENT
3,2024-06-28,degree,REQUIREMENT
3,2024-06-28,GCSE level,REQUIREMENT
3,2024-06-28,GCSE equivalency,REQUIREMENT
3,2024-06-28,Ark,LANG_FRAM
4,2024-06-28,quality technical and professional training,H_SKILL
4,2024-06-28,attentive coaches,S_SKILL
4,2024-06-28,performance mindset training,H_SKILL
4,2024-06-28,coding,H_SKILL
4,2024-06-28,coach,S_SKILL
4,2024-06-28,Sigma,LANG_FRAM
4,2024-06-28,problem,S_SKILL
4,2024-06-28,year degree,REQUIREMENT
4,2024-06-28,write complex code,H_SKILL
4,2024-06-28,Python,LANG_FRAM
4,2024-06-28,SQL,LANG_FRAM
4,2024-06-28,APIs,LANG_FRAM
4,2024-06-28,cloud,LANG_FRAM
5,2024-06-28,"interests), assessing leading edge developments",H_SKILL
5,2024-06-28,Assess technology innovations and their commercial opportunity by conducting detailed research by a variety of methods,H_SKILL
5,2024-06-28,Provide custom research,S_SKILL
5,2024-06-28,presenting your work,S_SKILL
5,2024-06-28,present your research findings and strategic insights,S_SKILL
5,2024-06-28,proactive,S_SKILL
5,2024-06-28,Undergraduate,H_SKILL
5,2024-06-28,Master's degree,REQUIREMENT
5,2024-06-28,Material Science,LANG_FRAM
5,2024-06-28,PhD,REQUIREMENT
5,2024-06-28,continuously learn,S_SKILL
5,2024-06-28,ability to seek out and,S_SKILL
5,2024-06-28,present compelling new information,H_SKILL
5,2024-06-28,question interviewees,S_SKILL
5,2024-06-28,attention to detail,S_SKILL
5,2024-06-28,solving skills,S_SKILL
5,2024-06-28,MS Word,LANG_FRAM
5,2024-06-28,Excel,LANG_FRAM
5,2024-06-28,PowerPoint,LANG_FRAM
5,2024-06-28,work independently,S_SKILL
5,2024-06-28,collaborative,S_SKILL
5,2024-06-28,language skills,S_SKILL
5,2024-06-28,leadership,S_SKILL
5,2024-06-28,presentation skills,S_SKILL
6,2024-06-28,front end and back end development,H_SKILL
6,2024-06-28,coding,H_SKILL
6,2024-06-28,javascript,LANG_FRAM
6,2024-06-28,front end,H_SKILL
6,2024-06-28,node.js,LANG_FRAM
6,2024-06-28,PHP,LANG_FRAM
6,2024-06-28,SQL,LANG_FRAM
6,2024-06-28,MariaDB,LANG_FRAM
6,2024-06-28,MongoDB,LANG_FRAM
6,2024-06-28,Rust,LANG_FRAM
6,2024-06-28,problem solver,S_SKILL
6,2024-06-28,logical,S_SKILL
6,2024-06-28,organised,S_SKILL
6,2024-06-28,think clearly and logically,S_SKILL
6,2024-06-28,passion,S_SKILL
6,2024-06-28,develop,H_SKILL
6,2024-06-28,coding,H_SKILL
6,2024-06-28,degree,REQUIREMENT
7,2024-06-28,logical,S_SKILL
7,2024-06-28,API,LANG_FRAM
7,2024-06-28,Node,LANG_FRAM
7,2024-06-28,Python,LANG_FRAM
7,2024-06-28,Python,LANG_FRAM
7,2024-06-28,Node.js,LANG_FRAM
7,2024-06-28,C#,LANG_FRAM
7,2024-06-28,ASP.NET,LANG_FRAM
7,2024-06-28,MongoDB,LANG_FRAM
7,2024-06-28,SQL Server,LANG_FRAM
7,2024-06-28,problem quickly,S_SKILL
7,2024-06-28,analytical outlook,S_SKILL
7,2024-06-28,willingness to learn,S_SKILL
8,2024-06-28,"Develop, test and validate robust real",H_SKILL
8,2024-06-28,microcontroller,S_SKILL
8,2024-06-28,Developing software,H_SKILL
8,2024-06-28,C programming,LANG_FRAM
8,2024-06-28,Agile software development processes,H_SKILL
8,2024-06-28,Version control systems,LANG_FRAM
8,2024-06-28,BEng,REQUIREMENT
8,2024-06-28,BSc,REQUIREMENT
8,2024-06-28,Degree,REQUIREMENT
8,2024-06-28,motivated,S_SKILL
8,2024-06-28,proactive,S_SKILL
8,2024-06-28,creative,S_SKILL
8,2024-06-28,innovative,S_SKILL
8,2024-06-28,inquisitive,S_SKILL
8,2024-06-28,attention to detail,S_SKILL
8,2024-06-28,driven to deliver engineering of the highest quality,S_SKILL
8,2024-06-28,problem solving,S_SKILL
8,2024-06-28,verbal and written communication,S_SKILL
8,2024-06-28,flexible,S_SKILL
9,2024-06-28,IoT,LANG_FRAM
9,2024-06-28,Assess technology innovations and their commercial opportunity by conducting detailed research by a variety of methods,H_SKILL
9,2024-06-28,Provide custom research,S_SKILL
9,2024-06-28,presenting your work,S_SKILL
9,2024-06-28,present your research findings and strategic insights,S_SKILL
9,2024-06-28,proactive,S_SKILL
9,2024-06-28,Undergraduate,H_SKILL
9,2024-06-28,Master's degree,REQUIREMENT
9,2024-06-28,Material Science,LANG_FRAM
9,2024-06-28,PhD,REQUIREMENT
9,2024-06-28,continuously learn,S_SKILL
9,2024-06-28,ability to seek out and,S_SKILL
9,2024-06-28,present compelling new information,H_SKILL
9,2024-06-28,question interviewees,S_SKILL
9,2024-06-28,attention to detail,S_SKILL
9,2024-06-28,solving skills,S_SKILL
9,2024-06-28,MS Word,LANG_FRAM
9,2024-06-28,Excel,LANG_FRAM
9,2024-06-28,PowerPoint,LANG_FRAM
9,2024-06-28,work independently,S_SKILL
9,2024-06-28,collaborative,S_SKILL
9,2024-06-28,language skills,S_SKILL
9,2024-06-28,leadership,S_SKILL
9,2024-06-28,presentation skills,S_SKILL
10,2024-06-28,Assess technology innovations and their commercial opportunity by conducting detailed research by a variety of methods,H_SKILL
10,2024-06-28,Provide custom research,S_SKILL
10,2024-06-28,presenting your work,S_SKILL
10,2024-06-28,present your research findings and strategic insights,S_SKILL
10,2024-06-28,proactive,S_SKILL
10,2024-06-28,Undergraduate,H_SKILL
10,2024-06-28,Master's degree,REQUIREMENT
10,2024-06-28,Material Science,LANG_FRAM
10,2024-06-28,PhD,REQUIREMENT
10,2024-06-28,continuously learn,S_SKILL
10,2024-06-28,ability to seek out and,S_SKILL
10,2024-06-28,present compelling new information,H_SKILL
10,2024-06-28,question interviewees,S_SKILL
10,2024-06-28,attention to detail,S_SKILL
10,2024-06-28,solving skills,S_SKILL
10,2024-06-28,MS Word,LANG_FRAM
10,2024-06-28,Excel,LANG_FRAM
10,2024-06-28,PowerPoint,LANG_FRAM
10,2024-06-28,work independently,S_SKILL
10,2024-06-28,collaborative,S_SKILL
10,2024-06-28,language skills,S_SKILL
10,2024-06-28,leadership,S_SKILL
10,2024-06-28,presentation skills,S_SKILL
11,2024-06-28,photovoltaic,LANG_FRAM
11,2024-06-28,Assess technology innovations and their commercial opportunity by conducting detailed research by a variety of methods,H_SKILL
11,2024-06-28,Provide custom research,S_SKILL
11,2024-06-28,presenting your work,S_SKILL
11,2024-06-28,present your research findings and strategic insights,S_SKILL
11,2024-06-28,proactive,S_SKILL
11,2024-06-28,Undergraduate,H_SKILL
11,2024-06-28,Master's degree,REQUIREMENT
11,2024-06-28,Material Science,LANG_FRAM
11,2024-06-28,PhD,REQUIREMENT
11,2024-06-28,continuously learn,S_SKILL
11,2024-06-28,ability to seek out and,S_SKILL
11,2024-06-28,present compelling new information,H_SKILL
11,2024-06-28,question interviewees,S_SKILL
11,2024-06-28,attention to detail,S_SKILL
11,2024-06-28,solving skills,S_SKILL
11,2024-06-28,MS Word,LANG_FRAM
11,2024-06-28,Excel,LANG_FRAM
11,2024-06-28,PowerPoint,LANG_FRAM
11,2024-06-28,work independently,S_SKILL
11,2024-06-28,collaborative,S_SKILL
11,2024-06-28,language skills,S_SKILL
11,2024-06-28,leadership,S_SKILL
11,2024-06-28,presentation skills,S_SKILL
12,2024-06-28,centric design,H_SKILL
12,2024-06-28,passion,S_SKILL
12,2024-06-28,JAVA,LANG_FRAM
12,2024-06-28,PYTHON,LANG_FRAM
12,2024-06-28,APIs,LANG_FRAM
12,2024-06-28,UI test,H_SKILL
12,2024-06-28,driven development,H_SKILL
12,2024-06-28,database management,H_SKILL
12,2024-06-28,Azure,LANG_FRAM
12,2024-06-28,"design, development, modification, and maintenance of software products",H_SKILL
12,2024-06-28,MSc,REQUIREMENT
12,2024-06-28,BSc,REQUIREMENT
12,2024-06-28,Java,LANG_FRAM
12,2024-06-28,Python,LANG_FRAM
12,2024-06-28,understanding of object-oriented concepts,H_SKILL
12,2024-06-28,Keen attention to detail,S_SKILL
12,2024-06-28,communication skills,S_SKILL
12,2024-06-28,continuous learning,S_SKILL
12,2024-06-28,collaborative,S_SKILL
13,2024-06-28,Android,LANG_FRAM
13,2024-06-28,passion,S_SKILL
13,2024-06-28,Developing smartphone apps that help patients manage their own care,H_SKILL
13,2024-06-28,Deploying machine,H_SKILL
13,2024-06-28,problem solving,S_SKILL
13,2024-06-28,Android,LANG_FRAM
13,2024-06-28,2:1,REQUIREMENT
13,2024-06-28,above at degree level,REQUIREMENT
13,2024-06-28,Degree Level,REQUIREMENT
14,2024-06-28,iOS,LANG_FRAM
14,2024-06-28,passion,S_SKILL
14,2024-06-28,Developing smartphone apps that help patients manage their own care,H_SKILL
14,2024-06-28,Deploying machine,H_SKILL
14,2024-06-28,problem solving,S_SKILL
14,2024-06-28,C,LANG_FRAM
14,2024-06-28,Swift,LANG_FRAM
14,2024-06-28,2:1,REQUIREMENT
14,2024-06-28,above at degree level,REQUIREMENT
14,2024-06-28,Degree Level,REQUIREMENT
15,2024-06-28,Service Cloud,LANG_FRAM
15,2024-06-28,Cloud,LANG_FRAM
15,2024-06-28,Development/configuration,H_SKILL
15,2024-06-28,application integration solutions,H_SKILL
15,2024-06-28,Understanding technical software integration design specifications,H_SKILL
15,2024-06-28,translating them into implementation details,H_SKILL
15,2024-06-28,Bachelor's,REQUIREMENT
15,2024-06-28,Master's degree,REQUIREMENT
15,2024-06-28,2.1,REQUIREMENT
15,2024-06-28,interpersonal,S_SKILL
15,2024-06-28,communicative skills,S_SKILL
15,2024-06-28,ability to understand complex business processes,S_SKILL
15,2024-06-28,Java,LANG_FRAM
15,2024-06-28,Python,LANG_FRAM
15,2024-06-28,coding,H_SKILL
15,2024-06-28,SQL,LANG_FRAM
15,2024-06-28,Software integration as well,H_SKILL
15,2024-06-28,cloud,LANG_FRAM
15,2024-06-28,flexible,S_SKILL
16,2024-06-28,design and implementation of solutions,H_SKILL
16,2024-06-28,AI,LANG_FRAM
16,2024-06-28,cloud computing,LANG_FRAM
16,2024-06-28,"designing, coding and debugging of applications",H_SKILL
16,2024-06-28,create technical design specifications,H_SKILL
16,2024-06-28,Bachelor’s degree,REQUIREMENT
16,2024-06-28,2.1,REQUIREMENT
16,2024-06-28,verbal and written English,S_SKILL
16,2024-06-28,Java,LANG_FRAM
16,2024-06-28,Python,LANG_FRAM
16,2024-06-28,C#,LANG_FRAM
16,2024-06-28,C,LANG_FRAM
16,2024-06-28,C++,LANG_FRAM
16,2024-06-28,Go,LANG_FRAM
16,2024-06-28,React,LANG_FRAM
16,2024-06-28,JavaScript,LANG_FRAM
16,2024-06-28,SQL,LANG_FRAM
16,2024-06-28,cloud,LANG_FRAM
17,2024-06-28,Create cutting edge software,H_SKILL
17,2024-06-28,Driven,S_SKILL
17,2024-06-28,passion,S_SKILL
17,2024-06-28,breaking technology,H_SKILL
17,2024-06-28,2:2,REQUIREMENT
17,2024-06-28,Bachelor’s degree,REQUIREMENT
18,2024-06-28,"thinking, innovative, and",S_SKILL
18,2024-06-28,inquisitive,S_SKILL
18,2024-06-28,systems design,H_SKILL
18,2024-06-28,architectural design,H_SKILL
18,2024-06-28,mathematical proof,H_SKILL
18,2024-06-28,Developing code,H_SKILL
18,2024-06-28,Developing reference models,H_SKILL
18,2024-06-28,communicate ideas,S_SKILL
18,2024-06-28,good organisation skills,S_SKILL
18,2024-06-28,Mathematics degree,LANG_FRAM
18,2024-06-28,2:1 degree,REQUIREMENT
18,2024-06-28,AWS,LANG_FRAM
18,2024-06-28,Microsoft,LANG_FRAM
18,2024-06-28,give innovation,H_SKILL
19,2024-06-28,work directly with clients,S_SKILL
19,2024-06-28,analyse data,H_SKILL
19,2024-06-28,continuous support,H_SKILL
19,2024-06-28,collection and structuring of information,H_SKILL
19,2024-06-28,ETL process,H_SKILL
19,2024-06-28,present and explain complex analysis,S_SKILL
19,2024-06-28,analytical skills,S_SKILL
19,2024-06-28,communication skills,S_SKILL
19,2024-06-28,Independent,S_SKILL
19,2024-06-28,self,REQUIREMENT
19,2024-06-28,MS Office,LANG_FRAM
19,2024-06-28,Results,S_SKILL
19,2024-06-28,driven,S_SKILL
19,2024-06-28,2:1,REQUIREMENT
19,2024-06-28,bachelor’s degree,REQUIREMENT
19,2024-06-28,python,LANG_FRAM
19,2024-06-28,SQL,LANG_FRAM
19,2024-06-28,Front,LANG_FRAM
19,2024-06-28,End Data Visualisation Development,H_SKILL
19,2024-06-28,Driven,S_SKILL
19,2024-06-28,Create data models,H_SKILL
19,2024-06-28,Produce,LANG_FRAM
19,2024-06-28,Present your findings,S_SKILL
20,2024-06-28,Define software architecture,H_SKILL
20,2024-06-28,Develop,H_SKILL
20,2024-06-28,Integrate embedded software on hardware,H_SKILL
20,2024-06-28,BEng,REQUIREMENT
20,2024-06-28,MEng,REQUIREMENT
20,2024-06-28,MSc,REQUIREMENT
20,2024-06-28,work environment,S_SKILL
20,2024-06-28,C,LANG_FRAM
20,2024-06-28,C++,LANG_FRAM
20,2024-06-28,Object,LANG_FRAM
20,2024-06-28,code versioning,H_SKILL
20,2024-06-28,github,LANG_FRAM
20,2024-06-28,passionate problem solver,S_SKILL
20,2024-06-28,logical mindset,S_SKILL
21,2024-06-28,managing the implementation of our SystmOne software. The role includes,H_SKILL
21,2024-06-28,overseeing and planning,H_SKILL
21,2024-06-28,solve complex problems,S_SKILL
21,2024-06-28,degree,REQUIREMENT
22,2024-06-28,coding,H_SKILL
22,2024-06-28,problem solving,S_SKILL
22,2024-06-28,databases,H_SKILL
22,2024-06-28,AI,LANG_FRAM
22,2024-06-28,iOS,LANG_FRAM
22,2024-06-28,2:1,REQUIREMENT
22,2024-06-28,above at degree level,REQUIREMENT
22,2024-06-28,Degree Level,REQUIREMENT
23,2024-06-28,C,LANG_FRAM
23,2024-06-28,C,LANG_FRAM
23,2024-06-28,C,LANG_FRAM
23,2024-06-28,C,LANG_FRAM
23,2024-06-28,interests and competencies in software programming,H_SKILL
23,2024-06-28,interest in mechatronic systems,H_SKILL
23,2024-06-28,Cognex vision systems,LANG_FRAM
23,2024-06-28,time with the rest of the team,S_SKILL
23,2024-06-28,C,LANG_FRAM
23,2024-06-28,Structured Text,LANG_FRAM
23,2024-06-28,Beckhoff TwinCAT,LANG_FRAM
23,2024-06-28,EtherCAT,LANG_FRAM
23,2024-06-28,tracking development,H_SKILL
23,2024-06-28,fixing and testing your own software,H_SKILL
23,2024-06-28,GitHub,LANG_FRAM
23,2024-06-28,generating well commented and structured code,H_SKILL
23,2024-06-28,program simple motion control for our loading and unloading solutions. 3. Technical Compliance Program,H_SKILL
23,2024-06-28,Python,LANG_FRAM
23,2024-06-28,expand knowledge,S_SKILL
23,2024-06-28,ensure the safe operation of the equipment,H_SKILL
23,2024-06-28,C,LANG_FRAM
23,2024-06-28,C,LANG_FRAM
23,2024-06-28,C,LANG_FRAM
23,2024-06-28,understanding of working with customers,S_SKILL
23,2024-06-28,handling their attitudes and needs,S_SKILL
23,2024-06-28,C,LANG_FRAM
23,2024-06-28,SCRUM,H_SKILL
23,2024-06-28,agile methodology,H_SKILL
23,2024-06-28,MS Teams,LANG_FRAM
23,2024-06-28,Work with the C,S_SKILL
24,2024-06-28,collaborate,S_SKILL
24,2024-06-28,improve patient care,H_SKILL
24,2024-06-28,2:2,REQUIREMENT
24,2024-06-28,above at degree level,REQUIREMENT
25,2024-06-28,collaborate,S_SKILL
25,2024-06-28,systems analysis,H_SKILL
25,2024-06-28,designing and deploying an app for patients,H_SKILL
25,2024-06-28,2:1,REQUIREMENT
25,2024-06-28,above at degree level,REQUIREMENT
25,2024-06-28,Degree Level,REQUIREMENT
25,2024-06-28,Scottish Higher,REQUIREMENT
26,2024-06-28,work collaboratively,S_SKILL
26,2024-06-28,Microsoft Azure,LANG_FRAM
26,2024-06-28,Microsoft 365,LANG_FRAM
26,2024-06-28,Develop,H_SKILL
26,2024-06-28,Power Platform,LANG_FRAM
26,2024-06-28,Maintenance,H_SKILL
26,2024-06-28,SharePoint,LANG_FRAM
26,2024-06-28,cloud,LANG_FRAM
26,2024-06-28,Power BI,LANG_FRAM
26,2024-06-28,Collaborating,S_SKILL
26,2024-06-28,Microsoft Azure,LANG_FRAM
26,2024-06-28,cloud,LANG_FRAM
26,2024-06-28,static data,H_SKILL
26,2024-06-28,database driven solutions,H_SKILL
26,2024-06-28,Writing code,H_SKILL
26,2024-06-28,Python,LANG_FRAM
26,2024-06-28,Javascript,LANG_FRAM
26,2024-06-28,CSS,LANG_FRAM
26,2024-06-28,HTML,LANG_FRAM
26,2024-06-28,JSON,LANG_FRAM
26,2024-06-28,REST APIs,LANG_FRAM
26,2024-06-28,Microsoft certification,LANG_FRAM
26,2024-06-28,scoping projects as well,H_SKILL
26,2024-06-28,presenting,S_SKILL
26,2024-06-28,thinking analytically,S_SKILL
26,2024-06-28,ability to solve problems,S_SKILL
26,2024-06-28,passion,S_SKILL
26,2024-06-28,degree,REQUIREMENT
26,2024-06-28,2:1,REQUIREMENT
26,2024-06-28,above,LANG_FRAM
26,2024-06-28,Microsoft 365,LANG_FRAM
26,2024-06-28,Power BI,LANG_FRAM
26,2024-06-28,Python,LANG_FRAM
26,2024-06-28,JavaScript,LANG_FRAM
26,2024-06-28,CSS,LANG_FRAM
26,2024-06-28,HTML,LANG_FRAM
26,2024-06-28,JSON,LANG_FRAM
26,2024-06-28,REST APIs,LANG_FRAM
26,2024-06-28,Microsoft certifications,LANG_FRAM
26,2024-06-28,Microsoft 365,LANG_FRAM
26,2024-06-28,Power Platform,LANG_FRAM
26,2024-06-28,Microsoft Azure,LANG_FRAM
27,2024-06-28,managing and overseeing the day-,H_SKILL
27,2024-06-28,data security. The role offers flexibility,H_SKILL
27,2024-06-28,experience in IT management,H_SKILL
27,2024-06-28,understanding of data security and emerging technologies,H_SKILL
27,2024-06-28,leadership,S_SKILL
27,2024-06-28,problem-solving,S_SKILL
27,2024-06-28,communicate effectively,S_SKILL
27,2024-06-28,Bachelor's degree,REQUIREMENT
28,2024-06-28,provide great opportunities for people,S_SKILL
28,2024-06-28,working with the best people and teams,S_SKILL
28,2024-06-28,working with the latest technologies,S_SKILL
28,2024-06-28,supporting the service team,S_SKILL
28,2024-06-28,Developing,H_SKILL
28,2024-06-28,Java,LANG_FRAM
28,2024-06-28,AWS,LANG_FRAM
28,2024-06-28,Agile,H_SKILL
28,2024-06-28,degree,REQUIREMENT
28,2024-06-28,attention to detail,S_SKILL
28,2024-06-28,analytical skills,S_SKILL
28,2024-06-28,passion,S_SKILL
28,2024-06-28,problem solving,S_SKILL
28,2024-06-28,drive to find appropriate solutions,S_SKILL
28,2024-06-28,problem solving,S_SKILL
29,2024-06-28,SAP,LANG_FRAM
29,2024-06-28,technical expertise,H_SKILL
29,2024-06-28,working with clients,S_SKILL
29,2024-06-28,SAP Hybris,LANG_FRAM
29,2024-06-28,SAP,LANG_FRAM
29,2024-06-28,develop and enhance product features,H_SKILL
29,2024-06-28,Java,LANG_FRAM
29,2024-06-28,Selenium,LANG_FRAM
29,2024-06-28,driven development,H_SKILL
29,2024-06-28,Create and execute regression tests,H_SKILL
29,2024-06-28,Collaborate,S_SKILL
29,2024-06-28,sprint planning,H_SKILL
29,2024-06-28,testing,H_SKILL
29,2024-06-28,demos,H_SKILL
29,2024-06-28,2.1,REQUIREMENT
29,2024-06-28,Bachelor's degree,REQUIREMENT
29,2024-06-28,Java,LANG_FRAM
29,2024-06-28,Automation testing,H_SKILL
29,2024-06-28,application and database servers,H_SKILL
29,2024-06-28,storage,H_SKILL
29,2024-06-28,computing,H_SKILL
29,2024-06-28,Git,LANG_FRAM
29,2024-06-28,Bitbucket,LANG_FRAM
29,2024-06-28,API,LANG_FRAM
29,2024-06-28,CI/CD,H_SKILL
29,2024-06-28,Jenkins,LANG_FRAM
29,2024-06-28,continuous integration testing,H_SKILL
29,2024-06-28,Azure,LANG_FRAM
29,2024-06-28,cloud certifications,LANG_FRAM
29,2024-06-28,continuously learning,S_SKILL
30,2024-06-28,DevOps,H_SKILL
30,2024-06-28,define and clarify tasking relevant,H_SKILL
30,2024-06-28,project management decisions,S_SKILL
30,2024-06-28,DevOps,H_SKILL
30,2024-06-28,willingness to learn,S_SKILL
30,2024-06-28,solving attitude,S_SKILL
30,2024-06-28,collaborative,S_SKILL
30,2024-06-28,being passionate about technology and improving the performance of applications,S_SKILL
30,2024-06-28,Terraform,LANG_FRAM
30,2024-06-28,Docker,LANG_FRAM
30,2024-06-28,Python,LANG_FRAM
30,2024-06-28,Cloud technologies,LANG_FRAM
30,2024-06-28,AWS,LANG_FRAM
31,2024-06-28,software and hardware design,H_SKILL
31,2024-06-28,improve the process of,H_SKILL
31,2024-06-28,"designing, testing, and validating hardware designs",H_SKILL
31,2024-06-28,RTL. Hardcaml,H_SKILL
31,2024-06-28,design and implementation of new FPGA applications,H_SKILL
31,2024-06-28,"testing/integration, but you can also expect",H_SKILL
31,2024-06-28,curious,S_SKILL
31,2024-06-28,collaborative,S_SKILL
31,2024-06-28,eager to learn,S_SKILL
31,2024-06-28,writing and testing hardware designs,S_SKILL
31,2024-06-28,networking Fluency,H_SKILL
31,2024-06-28,Mothers’,LANG_FRAM
32,2024-06-28,problem solving,S_SKILL
32,2024-06-28,Java,LANG_FRAM
32,2024-06-28,C++,LANG_FRAM
32,2024-06-28,Swift,LANG_FRAM
32,2024-06-28,Python,LANG_FRAM
32,2024-06-28,machine,LANG_FRAM
32,2024-06-28,develop models,H_SKILL
32,2024-06-28,2:1,REQUIREMENT
32,2024-06-28,above at degree level,REQUIREMENT
33,2024-06-28,SBTi,LANG_FRAM
33,2024-06-28,transparency,S_SKILL
33,2024-06-28,ambition,S_SKILL
33,2024-06-28,curious,S_SKILL
33,2024-06-28,collaborative,S_SKILL
33,2024-06-28,working with a team,S_SKILL
33,2024-06-28,communicating,S_SKILL
33,2024-06-28,collaborating,S_SKILL
33,2024-06-28,motivated,S_SKILL
33,2024-06-28,customer mindset,S_SKILL
33,2024-06-28,problem solving,S_SKILL
33,2024-06-28,attention to detail,S_SKILL
33,2024-06-28,communication,S_SKILL
33,2024-06-28,Bachelor's Degree,REQUIREMENT
34,2024-06-28,OS,LANG_FRAM
34,2024-06-28,iOS,LANG_FRAM
34,2024-06-28,MacOS,LANG_FRAM
34,2024-06-28,Android,LANG_FRAM
34,2024-06-28,Configuring/Testing new hardware and software technologies,H_SKILL
34,2024-06-28,resolving problems,S_SKILL
34,2024-06-28,passion,S_SKILL
34,2024-06-28,technical research,H_SKILL
34,2024-06-28,2:1,REQUIREMENT
34,2024-06-28,above,REQUIREMENT
34,2024-06-28,degree,REQUIREMENT
35,2024-06-28,pig tracking,H_SKILL
35,2024-06-28,batch tracking,H_SKILL
35,2024-06-28,passionate,S_SKILL
35,2024-06-28,deliver the best pipeline leak detection and simulation solutions,H_SKILL
35,2024-06-28,leading pipeline leak,H_SKILL
35,2024-06-28,data analysis,H_SKILL
35,2024-06-28,Bachelor,REQUIREMENT
35,2024-06-28,computer skills,S_SKILL
35,2024-06-28,VB.NET,LANG_FRAM
35,2024-06-28,C#,LANG_FRAM
35,2024-06-28,C++,LANG_FRAM
35,2024-06-28,knowledge of computer networking,H_SKILL
35,2024-06-28,analytical and problem-solving skills,S_SKILL
35,2024-06-28,oral and written communication,S_SKILL
35,2024-06-28,"understanding of scripting/coding, ideally familiar with MatLab",H_SKILL
35,2024-06-28,pipeline/process simulation,H_SKILL
35,2024-06-28,interest in pipeline or process simulation,H_SKILL
36,2024-06-28,cloud,LANG_FRAM
36,2024-06-28,SharePoint,LANG_FRAM
36,2024-06-28,Power Platform,LANG_FRAM
36,2024-06-28,Microsoft Teams,LANG_FRAM
36,2024-06-28,passion,S_SKILL
36,2024-06-28,Canvas apps,H_SKILL
36,2024-06-28,Power Automate,LANG_FRAM
36,2024-06-28,Power Virtual,LANG_FRAM
36,2024-06-28,Power BI,LANG_FRAM
36,2024-06-28,SharePoint,LANG_FRAM
36,2024-06-28,SQL,LANG_FRAM
36,2024-06-28,Dataverse,LANG_FRAM
36,2024-06-28,Azure,LANG_FRAM
36,2024-06-28,building and developing solutions,H_SKILL
36,2024-06-28,understand the benefits and limitations of the suite Extend and Customise the Power Platform,H_SKILL
36,2024-06-28,"writing and maintaining/reviewing clean, secure code",H_SKILL
36,2024-06-28,code/no code solutions,H_SKILL
36,2024-06-28,Canvas apps,H_SKILL
36,2024-06-28,Power Automate,LANG_FRAM
36,2024-06-28,Power Virtual,LANG_FRAM
36,2024-06-28,Power BI,LANG_FRAM
36,2024-06-28,ALM,LANG_FRAM
36,2024-06-28,Power Platform,LANG_FRAM
