,time_period,new_ent,type,count,proportion_perc,perc_change
47,2024-06-24/2024-06-30,ABILITY TO APPLY FOR SC CLEARANCE A MINIMUM OF A,S_SKILL,2,0.010398253093480296,0.0
48,2024-06-24/2024-06-30,ABILITY TO APPLY YOUR TECHNICAL INSIGHTS,S_SKILL,1,0.005199126546740148,0.0
49,2024-06-24/2024-06-30,"ABILITY TO BE PROACTIVE AND TAKE INITIATIVE, INCLUDING PERFORMANCE OF DUTIES EXERCISING",H_SKILL,1,0.005199126546740148,0.0
50,2024-06-24/2024-06-30,ABILITY TO CARBONISE SOFTWARE SOLUTIONS FOR OPTIMAL PERFORMANCE-,H_SKILL,1,0.005199126546740148,0.0
51,2024-06-24/2024-06-30,ABILITY TO CHALLENGE,S_SKILL,1,0.005199126546740148,0.0
52,2024-06-24/2024-06-30,ABILITY TO CLEARLY ARTICULATE PROBLEMS AND SOLUTIONS,S_SKILL,1,0.005199126546740148,0.0
53,2024-06-24/2024-06-30,ABILITY TO CLEARLY CONVEY TECHNICAL CONCEPTS,S_SKILL,1,0.005199126546740148,0.0
54,2024-06-24/2024-06-30,ABILITY TO COACH,S_SKILL,1,0.005199126546740148,0.0
55,2024-06-24/2024-06-30,ABILITY TO DEBUG COMPLEX ISSUES,H_SKILL,1,0.005199126546740148,0.0
56,2024-06-24/2024-06-30,"ABILITY TO DRIVE, FOLLOW",S_SKILL,1,0.005199126546740148,0.0
57,2024-06-24/2024-06-30,ABILITY TO EXPLAIN COMPLEX CONCEPTS,S_SKILL,1,0.005199126546740148,0.0
58,2024-06-24/2024-06-30,ABILITY TO EXPLAIN COMPLEX TECHNICAL CONCEPTS,S_SKILL,1,0.005199126546740148,0.0
59,2024-06-24/2024-06-30,ABILITY TO EXPLAIN TECHNICAL CONCEPTS,S_SKILL,4,0.020796506186960592,0.0
60,2024-06-24/2024-06-30,ABILITY TO EXPLAIN TECHNICAL DETAILS CLEARLY-,S_SKILL,1,0.005199126546740148,0.0
61,2024-06-24/2024-06-30,ABILITY TO EXTRACT RELEVANT TECHNICAL INFORMATION AND DATA FROM LITERATURE,H_SKILL,1,0.005199126546740148,0.0
62,2024-06-24/2024-06-30,ABILITY TO FOLLOW,S_SKILL,1,0.005199126546740148,0.0
63,2024-06-24/2024-06-30,ABILITY TO INFLUENCE,S_SKILL,1,0.005199126546740148,0.0
64,2024-06-24/2024-06-30,ABILITY TO INFLUENCE STAKEHOLDERS,S_SKILL,1,0.005199126546740148,0.0
65,2024-06-24/2024-06-30,ABILITY TO INTERPRET,S_SKILL,1,0.005199126546740148,0.0
66,2024-06-24/2024-06-30,ABILITY TO INTERPRET COMPLEX DATA,S_SKILL,1,0.005199126546740148,0.0
67,2024-06-24/2024-06-30,ABILITY TO MAKE SENSE OF COMPLEXITY,H_SKILL,1,0.005199126546740148,0.0
68,2024-06-24/2024-06-30,ABILITY TO MANAGE MULTIPLE PRIORITIES AND DEADLINES,S_SKILL,1,0.005199126546740148,0.0
69,2024-06-24/2024-06-30,ABILITY TO MANAGE MULTIPLE PROJECTS,S_SKILL,1,0.005199126546740148,0.0
70,2024-06-24/2024-06-30,ABILITY TO OWN THE WHOLE ML LIFE-CYCLE,S_SKILL,1,0.005199126546740148,0.0
71,2024-06-24/2024-06-30,ABILITY TO PICK UP TECHNICAL INFORMATION,S_SKILL,1,0.005199126546740148,0.0
72,2024-06-24/2024-06-30,ABILITY TO PRIORITISE,S_SKILL,1,0.005199126546740148,0.0
73,2024-06-24/2024-06-30,ABILITY TO PRIORITIZE AND MANAGE TECHNICAL DEPENDENCIES,S_SKILL,1,0.005199126546740148,0.0
74,2024-06-24/2024-06-30,ABILITY TO PROTOTYPE ALGORITHMS,H_SKILL,1,0.005199126546740148,0.0
75,2024-06-24/2024-06-30,ABILITY TO RESPOND WITH FORCE WHEN NECESSARY,S_SKILL,1,0.005199126546740148,0.0
76,2024-06-24/2024-06-30,ABILITY TO SEE THE BIGGER PICTURE,S_SKILL,1,0.005199126546740148,0.0
77,2024-06-24/2024-06-30,ABILITY TO SEEK OUT AND PRESENT COMPELLING NEW INFORMATION,S_SKILL,4,0.020796506186960592,0.0
78,2024-06-24/2024-06-30,ABILITY TO SELF-EVALUATE,S_SKILL,1,0.005199126546740148,0.0
79,2024-06-24/2024-06-30,ABILITY TO SYNTHESIZE,S_SKILL,1,0.005199126546740148,0.0
80,2024-06-24/2024-06-30,ABILITY TO TAKE CHARGE OF SITUATIONS,S_SKILL,2,0.010398253093480296,0.0
81,2024-06-24/2024-06-30,ABILITY TO TAKE WELL TO CONSTRUCTIVE CRITICISM,S_SKILL,1,0.005199126546740148,0.0
82,2024-06-24/2024-06-30,ABILITY TO THEN EXPLAIN THIS,S_SKILL,1,0.005199126546740148,0.0
83,2024-06-24/2024-06-30,"ABILITY TO THRIVE IN A FAST-PACED, DYNAMIC ENVIRONMENT",S_SKILL,1,0.005199126546740148,0.0
84,2024-06-24/2024-06-30,ABILITY TO TRAVEL,S_SKILL,2,0.010398253093480296,0.0
85,2024-06-24/2024-06-30,ABILITY TO TRAVEL WITHIN THE UK AND EUROPE FOR SHORT PERIODS (1-,H_SKILL,1,0.005199126546740148,0.0
86,2024-06-24/2024-06-30,ABILITY TO WORK EFFECTIVELY,S_SKILL,9,0.04679213892066133,0.0
87,2024-06-24/2024-06-30,ABILITY TO WORK IN A B2B,S_SKILL,1,0.005199126546740148,0.0
88,2024-06-24/2024-06-30,"ABILITY TO WORK IN A FAST-PACED,",S_SKILL,1,0.005199126546740148,0.0
89,2024-06-24/2024-06-30,ABILITY TO WORK IN FAST-PACED GOAL,S_SKILL,1,0.005199126546740148,0.0
90,2024-06-24/2024-06-30,ABILITY TO WORK IN THE UK FOR,S_SKILL,1,0.005199126546740148,0.0
91,2024-06-24/2024-06-30,ABILITY TO WORK ON COMPLEX PROJECTS,S_SKILL,2,0.010398253093480296,0.0
92,2024-06-24/2024-06-30,ABILITY TO WORK UNDER PRESSURE,S_SKILL,5,0.025995632733700737,0.0
93,2024-06-24/2024-06-30,"ABILITY TO WORK UNDER PRESSURE WITHIN TIGHT DEADLINES ARE PRO-ACTIVE, TENACIOUS, AND",S_SKILL,3,0.015597379640220442,0.0
94,2024-06-24/2024-06-30,ABILITY TO WORK WELL IN HIGH-PRESSURED ENVIRONMENTS,S_SKILL,1,0.005199126546740148,0.0
95,2024-06-24/2024-06-30,ABILITY TO WORK WITH LONDON,S_SKILL,1,0.005199126546740148,0.0
96,2024-06-24/2024-06-30,ABILITY TO WORK WITHIN AGILE FRAMEWORKS,S_SKILL,1,0.005199126546740148,0.0
97,2024-06-24/2024-06-30,ABILITY – CAPABLE OF UNDERTAKING DESIGN,H_SKILL,1,0.005199126546740148,0.0
98,2024-06-24/2024-06-30,ACADEMIC RESULTS,S_SKILL,1,0.005199126546740148,0.0
99,2024-06-24/2024-06-30,ACCESS,H_SKILL,1,0.005199126546740148,0.0
100,2024-06-24/2024-06-30,ACCESS AND DATA CENTRE,H_SKILL,1,0.005199126546740148,0.0
101,2024-06-24/2024-06-30,ACCESS CONTROL,H_SKILL,1,0.005199126546740148,0.0
102,2024-06-24/2024-06-30,ACCESS CONTROL SYSTEMS,H_SKILL,1,0.005199126546740148,0.0
103,2024-06-24/2024-06-30,ACCESS CONTROLS,H_SKILL,1,0.005199126546740148,0.0
104,2024-06-24/2024-06-30,ACCESS INFORMATION,H_SKILL,1,0.005199126546740148,0.0
105,2024-06-24/2024-06-30,ACCESS MANAGEMENT,H_SKILL,1,0.005199126546740148,0.0
106,2024-06-24/2024-06-30,ACCESSIBILITY BEST PRACTICES,H_SKILL,1,0.005199126546740148,0.0
107,2024-06-24/2024-06-30,ACCESSIBLE DATA SOLUTIONS,H_SKILL,1,0.005199126546740148,0.0
108,2024-06-24/2024-06-30,ACCESSIBLE HIRING PROCESS,S_SKILL,2,0.010398253093480296,0.0
109,2024-06-24/2024-06-30,ACCESSIBLE LANGUAGE,H_SKILL,1,0.005199126546740148,0.0
110,2024-06-24/2024-06-30,ACCESSIBLERECRUITING@TRIPADVISOR.COM,LANG_FRAM,1,0.005199126546740148,0.0
111,2024-06-24/2024-06-30,ACCOMMODATING EVOLVING FRAUD DETECTION,H_SKILL,1,0.005199126546740148,0.0
112,2024-06-24/2024-06-30,ACCOMMODATING EVOLVING FRAUD DETECTION NEEDS,H_SKILL,1,0.005199126546740148,0.0
113,2024-06-24/2024-06-30,ACCULINK,LANG_FRAM,2,0.010398253093480296,0.0
114,2024-06-24/2024-06-30,ACOUSTICAL KNOWLEDGE,H_SKILL,1,0.005199126546740148,0.0
115,2024-06-24/2024-06-30,ACP CERTIFICATION,LANG_FRAM,1,0.005199126546740148,0.0
116,2024-06-24/2024-06-30,ACQUIRERS,LANG_FRAM,1,0.005199126546740148,0.0
117,2024-06-24/2024-06-30,ACT WITH SKILL,S_SKILL,1,0.005199126546740148,0.0
118,2024-06-24/2024-06-30,ACTING,S_SKILL,1,0.005199126546740148,0.0
119,2024-06-24/2024-06-30,ACTION,S_SKILL,3,0.015597379640220442,0.0
120,2024-06-24/2024-06-30,ACTION PLAN AND INITIATIVES,S_SKILL,1,0.005199126546740148,0.0
121,2024-06-24/2024-06-30,ACTION PRINCIPLES,H_SKILL,3,0.015597379640220442,0.0
122,2024-06-24/2024-06-30,ACTION TRACKING,H_SKILL,1,0.005199126546740148,0.0
123,2024-06-24/2024-06-30,ACTIONABLE ADVICE TO CLIENTS,S_SKILL,1,0.005199126546740148,0.0
124,2024-06-24/2024-06-30,ACTIONED,S_SKILL,1,0.005199126546740148,0.0
125,2024-06-24/2024-06-30,ACTIVATION (TA),H_SKILL,1,0.005199126546740148,0.0
126,2024-06-24/2024-06-30,ACTIVE,S_SKILL,1,0.005199126546740148,0.0
127,2024-06-24/2024-06-30,ACTIVE INVOLVEMENT,H_SKILL,1,0.005199126546740148,0.0
128,2024-06-24/2024-06-30,ACTIVE INVOLVEMENT IN SHOPFLOOR TRAINING,H_SKILL,1,0.005199126546740148,0.0
129,2024-06-24/2024-06-30,ACTIVE LEARNING,H_SKILL,1,0.005199126546740148,0.0
130,2024-06-24/2024-06-30,ACTIVEMQ,LANG_FRAM,1,0.005199126546740148,0.0
131,2024-06-24/2024-06-30,ACTIVITIES PLANNING,H_SKILL,1,0.005199126546740148,0.0
132,2024-06-24/2024-06-30,AD CODE,H_SKILL,1,0.005199126546740148,0.0
133,2024-06-24/2024-06-30,ADA,LANG_FRAM,1,0.005199126546740148,0.0
134,2024-06-24/2024-06-30,ADAPT AND ARE GOOD,S_SKILL,2,0.010398253093480296,0.0
135,2024-06-24/2024-06-30,ADAPT CLOUD TECHNOLOGIES,H_SKILL,1,0.005199126546740148,0.0
136,2024-06-24/2024-06-30,ADAPT EXISTING MODELS,H_SKILL,1,0.005199126546740148,0.0
137,2024-06-24/2024-06-30,ADAPT TO A FAST-,S_SKILL,1,0.005199126546740148,0.0
138,2024-06-24/2024-06-30,ADAPT TO CHANGING PRIORITIES,S_SKILL,1,0.005199126546740148,0.0
139,2024-06-24/2024-06-30,ADAPT TO CHANGING PROJECT REQUIREMENTS,S_SKILL,2,0.010398253093480296,0.0
140,2024-06-24/2024-06-30,ADAPT TO CHANGING REQUIREMENTS,S_SKILL,3,0.015597379640220442,0.0
141,2024-06-24/2024-06-30,ADAPT TO DYNAMIC,S_SKILL,1,0.005199126546740148,0.0
142,2024-06-24/2024-06-30,ADAPT TO EVOLVING STAGES OF THE BUSINESS,S_SKILL,2,0.010398253093480296,0.0
143,2024-06-24/2024-06-30,ADAPT TO JOB REQUIREMENTS,S_SKILL,1,0.005199126546740148,0.0
144,2024-06-24/2024-06-30,ADAPT TO NEW CIRCUMSTANCES,S_SKILL,1,0.005199126546740148,0.0
145,2024-06-24/2024-06-30,ADAPT TO NEW TECHNOLOGIES,S_SKILL,1,0.005199126546740148,0.0
146,2024-06-24/2024-06-30,ADAPT TO THINGS,S_SKILL,1,0.005199126546740148,0.0
147,2024-06-24/2024-06-30,ADAPTABLE,S_SKILL,11,0.05719039201414162,0.0
148,2024-06-24/2024-06-30,ADAPTED TO BE CHANGING THE WAY THE WORLD WORKS,S_SKILL,1,0.005199126546740148,0.0
149,2024-06-24/2024-06-30,ADDING OPTIMIZATIONS,S_SKILL,1,0.005199126546740148,0.0
150,2024-06-24/2024-06-30,ADDRESS,S_SKILL,2,0.010398253093480296,0.0
151,2024-06-24/2024-06-30,ADDRESS AND RESOLVE YOU'RE GOOD,S_SKILL,1,0.005199126546740148,0.0
152,2024-06-24/2024-06-30,ADDRESS APPLICATION,S_SKILL,1,0.005199126546740148,0.0
153,2024-06-24/2024-06-30,ADDRESS CONCERNS EFFECTIVELY,S_SKILL,1,0.005199126546740148,0.0
154,2024-06-24/2024-06-30,"ADDRESS ROADBLOCKS, AND CELEBRATE",S_SKILL,1,0.005199126546740148,0.0
155,2024-06-24/2024-06-30,ADDRESS SKEPTICISM WITH A GROWTH MINDSET,S_SKILL,1,0.005199126546740148,0.0
156,2024-06-24/2024-06-30,ADDRESSING BUGS WITHIN THE PRODUCTS,H_SKILL,1,0.005199126546740148,0.0
157,2024-06-24/2024-06-30,ADDRESSING TECHNICAL CHALLENGES,H_SKILL,1,0.005199126546740148,0.0
158,2024-06-24/2024-06-30,ADDS TO TEAM CULTURE,H_SKILL,1,0.005199126546740148,0.0
159,2024-06-24/2024-06-30,ADDS TO THE TEAM CULTURE,H_SKILL,1,0.005199126546740148,0.0
160,2024-06-24/2024-06-30,ADHERENCE TO BEST PRACTICES,H_SKILL,1,0.005199126546740148,0.0
161,2024-06-24/2024-06-30,ADHERENCE TO REQUIREMENTS,H_SKILL,1,0.005199126546740148,0.0
162,2024-06-24/2024-06-30,ADHERING TO BEST PRACTICES AND STANDARDS,H_SKILL,2,0.010398253093480296,0.0
163,2024-06-24/2024-06-30,ADKAR,LANG_FRAM,2,0.010398253093480296,0.0
164,2024-06-24/2024-06-30,ADMINISTRATE,LANG_FRAM,1,0.005199126546740148,0.0
165,2024-06-24/2024-06-30,ADOBE ANALYTICS,LANG_FRAM,2,0.010398253093480296,0.0
166,2024-06-24/2024-06-30,ADOBE SOFTWARE,LANG_FRAM,1,0.005199126546740148,0.0
167,2024-06-24/2024-06-30,ADOPTION A VARIETY OF PROFESSIONAL DEVELOPMENT,H_SKILL,2,0.010398253093480296,0.0
168,2024-06-24/2024-06-30,ADVANCED,H_SKILL,1,0.005199126546740148,0.0
169,2024-06-24/2024-06-30,ADVANCED ANALYTIC,H_SKILL,1,0.005199126546740148,0.0
170,2024-06-24/2024-06-30,ADVANCED ANALYTICS,H_SKILL,13,0.06758864510762193,0.0
171,2024-06-24/2024-06-30,ADVANCED ANALYTICS TECHNIQUES,H_SKILL,1,0.005199126546740148,0.0
172,2024-06-24/2024-06-30,ADVANCED DATA ANALYTICS,H_SKILL,1,0.005199126546740148,0.0
173,2024-06-24/2024-06-30,ADVANCED DATA VISUALISATION TRAINING,H_SKILL,1,0.005199126546740148,0.0
174,2024-06-24/2024-06-30,ADVANCED DEGREE,LANG_FRAM,3,0.015597379640220442,0.0
175,2024-06-24/2024-06-30,ADVANCED DEGREE,REQUIREMENT,6,0.031194759280440885,0.0
176,2024-06-24/2024-06-30,ADVANCED DEGREE,S_SKILL,3,0.015597379640220442,0.0
177,2024-06-24/2024-06-30,ADVANCED DEGREES,H_SKILL,1,0.005199126546740148,0.0
178,2024-06-24/2024-06-30,ADVANCED EXCEL,LANG_FRAM,1,0.005199126546740148,0.0
179,2024-06-24/2024-06-30,ADVANCED FEATURES,H_SKILL,1,0.005199126546740148,0.0
180,2024-06-24/2024-06-30,ADVANCED LANGUAGE,H_SKILL,2,0.010398253093480296,0.0
181,2024-06-24/2024-06-30,ADVANCED MODELLING,H_SKILL,1,0.005199126546740148,0.0
182,2024-06-24/2024-06-30,ADVANCED NETWORK,H_SKILL,1,0.005199126546740148,0.0
183,2024-06-24/2024-06-30,ADVANCED PLANNING,H_SKILL,1,0.005199126546740148,0.0
184,2024-06-24/2024-06-30,ADVANCED PROFICIENCY,LANG_FRAM,1,0.005199126546740148,0.0
185,2024-06-24/2024-06-30,ADVANCED SCRIPTING LANGUAGE,LANG_FRAM,2,0.010398253093480296,0.0
186,2024-06-24/2024-06-30,ADVANCED STATISTICAL,H_SKILL,1,0.005199126546740148,0.0
187,2024-06-24/2024-06-30,ADVANCED TECHNOLOGY AND INTELLIGENT,H_SKILL,1,0.005199126546740148,0.0
188,2024-06-24/2024-06-30,ADVANCED UNDERSTANDING,LANG_FRAM,1,0.005199126546740148,0.0
189,2024-06-24/2024-06-30,ADVANTAGEOUS DEMONSTRABLE EXCELLENCE IN COMMUNICATION,H_SKILL,1,0.005199126546740148,0.0
190,2024-06-24/2024-06-30,ADVISING,S_SKILL,1,0.005199126546740148,0.0
191,2024-06-24/2024-06-30,ADVISING CLIENTS,S_SKILL,3,0.015597379640220442,0.0
192,2024-06-24/2024-06-30,ADVISING GLOBALLY OPERATING COMPANIES,S_SKILL,1,0.005199126546740148,0.0
193,2024-06-24/2024-06-30,ADVISING ON KT COMPETENCY GAPS,S_SKILL,1,0.005199126546740148,0.0
194,2024-06-24/2024-06-30,"ADVISING ON,",S_SKILL,1,0.005199126546740148,0.0
195,2024-06-24/2024-06-30,ADVISING ORGANIZATIONS,S_SKILL,1,0.005199126546740148,0.0
196,2024-06-24/2024-06-30,ADVISING STAKEHOLDERS,S_SKILL,1,0.005199126546740148,0.0
197,2024-06-24/2024-06-30,ADVISING THEM,S_SKILL,1,0.005199126546740148,0.0
198,2024-06-24/2024-06-30,AG1,LANG_FRAM,1,0.005199126546740148,0.0
199,2024-06-24/2024-06-30,AGGREGATES,LANG_FRAM,1,0.005199126546740148,0.0
200,2024-06-24/2024-06-30,AGGREGATES,S_SKILL,2,0.010398253093480296,0.0
201,2024-06-24/2024-06-30,AGILE,H_SKILL,125,0.6498908183425184,0.0
202,2024-06-24/2024-06-30,AGILE MINDSET,S_SKILL,2,0.010398253093480296,0.0
203,2024-06-24/2024-06-30,AI,LANG_FRAM,476,2.4747842362483103,0.0
204,2024-06-24/2024-06-30,AIOPS,H_SKILL,2,0.010398253093480296,0.0
205,2024-06-24/2024-06-30,AL,LANG_FRAM,1,0.005199126546740148,0.0
206,2024-06-24/2024-06-30,ALADDIN,LANG_FRAM,2,0.010398253093480296,0.0
207,2024-06-24/2024-06-30,ALERTMANAGER,LANG_FRAM,1,0.005199126546740148,0.0
208,2024-06-24/2024-06-30,ALGORITHM DESIGN,H_SKILL,1,0.005199126546740148,0.0
209,2024-06-24/2024-06-30,ALGORITHMIC FOUNDATIONS,LANG_FRAM,1,0.005199126546740148,0.0
210,2024-06-24/2024-06-30,ALI'S,REQUIREMENT,1,0.005199126546740148,0.0
211,2024-06-24/2024-06-30,ALIGN TECHNICAL SOLUTIONS WITH BUSINESS GOALS,H_SKILL,1,0.005199126546740148,0.0
212,2024-06-24/2024-06-30,"ALIGN, DEVELOP AND IMPLEMENT IT PROCESSES",H_SKILL,1,0.005199126546740148,0.0
213,2024-06-24/2024-06-30,ALTERYX,LANG_FRAM,1,0.005199126546740148,0.0
214,2024-06-24/2024-06-30,AMAZON AWS,LANG_FRAM,1,0.005199126546740148,0.0
215,2024-06-24/2024-06-30,AMAZON KINESIS,LANG_FRAM,1,0.005199126546740148,0.0
216,2024-06-24/2024-06-30,AMAZON WEB SERVICES,LANG_FRAM,1,0.005199126546740148,0.0
217,2024-06-24/2024-06-30,AMAZON WEB SERVICES (AWS),LANG_FRAM,3,0.015597379640220442,0.0
218,2024-06-24/2024-06-30,AMAZON WEB SERVICES / DBT /,LANG_FRAM,1,0.005199126546740148,0.0
219,2024-06-24/2024-06-30,AMAZON’S,LANG_FRAM,1,0.005199126546740148,0.0
220,2024-06-24/2024-06-30,AMBITION,S_SKILL,8,0.041593012373921184,0.0
221,2024-06-24/2024-06-30,AMBITIOUS,S_SKILL,1,0.005199126546740148,0.0
222,2024-06-24/2024-06-30,AMBITIOUS ATTITUDE,S_SKILL,1,0.005199126546740148,0.0
223,2024-06-24/2024-06-30,AMCOR,LANG_FRAM,3,0.015597379640220442,0.0
224,2024-06-24/2024-06-30,AMD GPU,LANG_FRAM,1,0.005199126546740148,0.0
225,2024-06-24/2024-06-30,AMMONIA,LANG_FRAM,2,0.010398253093480296,0.0
226,2024-06-24/2024-06-30,AMÉRIQUE,LANG_FRAM,1,0.005199126546740148,0.0
227,2024-06-24/2024-06-30,ANALYSE,H_SKILL,3,0.015597379640220442,0.0
228,2024-06-24/2024-06-30,ANALYSE AND,H_SKILL,2,0.010398253093480296,0.0
229,2024-06-24/2024-06-30,ANALYSE AND DECONSTRUCT TECHNICAL PROBLEMS,H_SKILL,1,0.005199126546740148,0.0
230,2024-06-24/2024-06-30,ANALYSE AND DIAGNOSE INTRICATE TECHNICAL PROBLEMS,H_SKILL,1,0.005199126546740148,0.0
231,2024-06-24/2024-06-30,ANALYSE AND INTERPRET COMPLEX INFORMATION,H_SKILL,1,0.005199126546740148,0.0
232,2024-06-24/2024-06-30,ANALYSE AND MAKE TECHNICAL RECOMMENDATIONS,H_SKILL,1,0.005199126546740148,0.0
233,2024-06-24/2024-06-30,ANALYSE AND RESOLVE FUNCTIONAL ISSUES,H_SKILL,1,0.005199126546740148,0.0
234,2024-06-24/2024-06-30,ANALYSE AND SOLVE PROBLEMS,H_SKILL,1,0.005199126546740148,0.0
235,2024-06-24/2024-06-30,ANALYSE AND TROUBLESHOOT ANY PROBLEMS,H_SKILL,1,0.005199126546740148,0.0
236,2024-06-24/2024-06-30,ANALYSE AUTOMATION SUITES,H_SKILL,1,0.005199126546740148,0.0
237,2024-06-24/2024-06-30,ANALYSE BIG VOLUMES,H_SKILL,1,0.005199126546740148,0.0
238,2024-06-24/2024-06-30,ANALYSE COMPLEX ISSUES,H_SKILL,1,0.005199126546740148,0.0
239,2024-06-24/2024-06-30,ANALYSE CUSTOMER NEEDS,H_SKILL,1,0.005199126546740148,0.0
240,2024-06-24/2024-06-30,ANALYSE DESIGN OPTIONS,H_SKILL,1,0.005199126546740148,0.0
241,2024-06-24/2024-06-30,ANALYSE GSUK ADVERTISING,H_SKILL,1,0.005199126546740148,0.0
242,2024-06-24/2024-06-30,ANALYSE INFORMATION,H_SKILL,2,0.010398253093480296,0.0
243,2024-06-24/2024-06-30,ANALYSE ISSUES,H_SKILL,2,0.010398253093480296,0.0
244,2024-06-24/2024-06-30,ANALYSE LARGE,H_SKILL,1,0.005199126546740148,0.0
245,2024-06-24/2024-06-30,ANALYSE LARGE VOLUMES,H_SKILL,1,0.005199126546740148,0.0
246,2024-06-24/2024-06-30,ANALYSE MULTIPLE SOLUTIONS,H_SKILL,2,0.010398253093480296,0.0
