,time_period,new_ent,type,count,proportion_perc,perc_change
128,2024-06,ACTIVE INVOLVEMENT IN SHOPFLOOR TRAINING,H_SKILL,1,0.005199126546740148,0.0
129,2024-06,ACTIVE LEARNING,H_SKILL,1,0.005199126546740148,0.0
130,2024-06,ACTIVEMQ,LANG_FRAM,1,0.005199126546740148,0.0
131,2024-06,ACTIVITIES PLANNING,H_SKILL,1,0.005199126546740148,0.0
132,2024-06,AD CODE,H_SKILL,1,0.005199126546740148,0.0
133,2024-06,ADA,LANG_FRAM,1,0.005199126546740148,0.0
134,2024-06,ADAPT AND ARE GOOD,S_SKILL,2,0.010398253093480296,0.0
135,2024-06,ADAPT CLOUD TECHNOLOGIES,H_SKILL,1,0.005199126546740148,0.0
136,2024-06,ADAPT EXISTING MODELS,H_SKILL,1,0.005199126546740148,0.0
137,2024-06,ADAPT TO A FAST-,S_SKILL,1,0.005199126546740148,0.0
138,2024-06,ADAPT TO CHANGING PRIORITIES,S_SKILL,1,0.005199126546740148,0.0
139,2024-06,ADAPT TO CHANGING PROJECT REQUIREMENTS,S_SKILL,2,0.010398253093480296,0.0
140,2024-06,ADAPT TO CHANGING REQUIREMENTS,S_SKILL,3,0.015597379640220442,0.0
141,2024-06,ADAPT TO DYNAMIC,S_SKILL,1,0.005199126546740148,0.0
142,2024-06,ADAPT TO EVOLVING STAGES OF THE BUSINESS,S_SKILL,2,0.010398253093480296,0.0
143,2024-06,ADAPT TO JOB REQUIREMENTS,S_SKILL,1,0.005199126546740148,0.0
144,2024-06,ADAPT TO NEW CIRCUMSTANCES,S_SKILL,1,0.005199126546740148,0.0
145,2024-06,ADAPT TO NEW TECHNOLOGIES,S_SKILL,1,0.005199126546740148,0.0
146,2024-06,ADAPT TO THINGS,S_SKILL,1,0.005199126546740148,0.0
147,2024-06,ADAPTABLE,S_SKILL,11,0.05719039201414162,0.0
148,2024-06,ADAPTED TO BE CHANGING THE WAY THE WORLD WORKS,S_SKILL,1,0.005199126546740148,0.0
149,2024-06,ADDING OPTIMIZATIONS,S_SKILL,1,0.005199126546740148,0.0
150,2024-06,ADDRESS,S_SKILL,2,0.010398253093480296,0.0
151,2024-06,ADDRESS AND RESOLVE YOU'RE GOOD,S_SKILL,1,0.005199126546740148,0.0
152,2024-06,ADDRESS APPLICATION,S_SKILL,1,0.005199126546740148,0.0
153,2024-06,ADDRESS CONCERNS EFFECTIVELY,S_SKILL,1,0.005199126546740148,0.0
154,2024-06,"ADDRESS ROADBLOCKS, AND CELEBRATE",S_SKILL,1,0.005199126546740148,0.0
155,2024-06,ADDRESS SKEPTICISM WITH A GROWTH MINDSET,S_SKILL,1,0.005199126546740148,0.0
156,2024-06,ADDRESSING BUGS WITHIN THE PRODUCTS,H_SKILL,1,0.005199126546740148,0.0
157,2024-06,ADDRESSING TECHNICAL CHALLENGES,H_SKILL,1,0.005199126546740148,0.0
158,2024-06,ADDS TO TEAM CULTURE,H_SKILL,1,0.005199126546740148,0.0
159,2024-06,ADDS TO THE TEAM CULTURE,H_SKILL,1,0.005199126546740148,0.0
160,2024-06,ADHERENCE TO BEST PRACTICES,H_SKILL,1,0.005199126546740148,0.0
161,2024-06,ADHERENCE TO REQUIREMENTS,H_SKILL,1,0.005199126546740148,0.0
162,2024-06,ADHERING TO BEST PRACTICES AND STANDARDS,H_SKILL,2,0.010398253093480296,0.0
163,2024-06,ADKAR,LANG_FRAM,2,0.010398253093480296,0.0
164,2024-06,ADMINISTRATE,LANG_FRAM,1,0.005199126546740148,0.0
165,2024-06,ADOBE ANALYTICS,LANG_FRAM,2,0.010398253093480296,0.0
166,2024-06,ADOBE SOFTWARE,LANG_FRAM,1,0.005199126546740148,0.0
167,2024-06,ADOPTION A VARIETY OF PROFESSIONAL DEVELOPMENT,H_SKILL,2,0.010398253093480296,0.0
168,2024-06,ADVANCED,H_SKILL,1,0.005199126546740148,0.0
169,2024-06,ADVANCED ANALYTIC,H_SKILL,1,0.005199126546740148,0.0
170,2024-06,ADVANCED ANALYTICS,H_SKILL,13,0.06758864510762193,0.0
171,2024-06,ADVANCED ANALYTICS TECHNIQUES,H_SKILL,1,0.005199126546740148,0.0
172,2024-06,ADVANCED DATA ANALYTICS,H_SKILL,1,0.005199126546740148,0.0
173,2024-06,ADVANCED DATA VISUALISATION TRAINING,H_SKILL,1,0.005199126546740148,0.0
174,2024-06,ADVANCED DEGREE,LANG_FRAM,3,0.015597379640220442,0.0
175,2024-06,ADVANCED DEGREE,REQUIREMENT,6,0.031194759280440885,0.0
176,2024-06,ADVANCED DEGREE,S_SKILL,3,0.015597379640220442,0.0
177,2024-06,ADVANCED DEGREES,H_SKILL,1,0.005199126546740148,0.0
178,2024-06,ADVANCED EXCEL,LANG_FRAM,1,0.005199126546740148,0.0
179,2024-06,ADVANCED FEATURES,H_SKILL,1,0.005199126546740148,0.0
180,2024-06,ADVANCED LANGUAGE,H_SKILL,2,0.010398253093480296,0.0
181,2024-06,ADVANCED MODELLING,H_SKILL,1,0.005199126546740148,0.0
182,2024-06,ADVANCED NETWORK,H_SKILL,1,0.005199126546740148,0.0
183,2024-06,ADVANCED PLANNING,H_SKILL,1,0.005199126546740148,0.0
184,2024-06,ADVANCED PROFICIENCY,LANG_FRAM,1,0.005199126546740148,0.0
185,2024-06,ADVANCED SCRIPTING LANGUAGE,LANG_FRAM,2,0.010398253093480296,0.0
186,2024-06,ADVANCED STATISTICAL,H_SKILL,1,0.005199126546740148,0.0
187,2024-06,ADVANCED TECHNOLOGY AND INTELLIGENT,H_SKILL,1,0.005199126546740148,0.0
188,2024-06,ADVANCED UNDERSTANDING,LANG_FRAM,1,0.005199126546740148,0.0
189,2024-06,ADVANTAGEOUS DEMONSTRABLE EXCELLENCE IN COMMUNICATION,H_SKILL,1,0.005199126546740148,0.0
190,2024-06,ADVISING,S_SKILL,1,0.005199126546740148,0.0
191,2024-06,ADVISING CLIENTS,S_SKILL,3,0.015597379640220442,0.0
192,2024-06,ADVISING GLOBALLY OPERATING COMPANIES,S_SKILL,1,0.005199126546740148,0.0
193,2024-06,ADVISING ON KT COMPETENCY GAPS,S_SKILL,1,0.005199126546740148,0.0
194,2024-06,"ADVISING ON,",S_SKILL,1,0.005199126546740148,0.0
195,2024-06,ADVISING ORGANIZATIONS,S_SKILL,1,0.005199126546740148,0.0
196,2024-06,ADVISING STAKEHOLDERS,S_SKILL,1,0.005199126546740148,0.0
197,2024-06,ADVISING THEM,S_SKILL,1,0.005199126546740148,0.0
198,2024-06,AG1,LANG_FRAM,1,0.005199126546740148,0.0
199,2024-06,AGGREGATES,LANG_FRAM,1,0.005199126546740148,0.0
200,2024-06,AGGREGATES,S_SKILL,2,0.010398253093480296,0.0
201,2024-06,AGILE,H_SKILL,125,0.6498908183425184,0.0
202,2024-06,AGILE MINDSET,S_SKILL,2,0.010398253093480296,0.0
203,2024-06,AI,LANG_FRAM,476,2.4747842362483103,0.0
204,2024-06,AIOPS,H_SKILL,2,0.010398253093480296,0.0
205,2024-06,AL,LANG_FRAM,1,0.005199126546740148,0.0
206,2024-06,ALADDIN,LANG_FRAM,2,0.010398253093480296,0.0
207,2024-06,ALERTMANAGER,LANG_FRAM,1,0.005199126546740148,0.0
208,2024-06,ALGORITHM DESIGN,H_SKILL,1,0.005199126546740148,0.0
209,2024-06,ALGORITHMIC FOUNDATIONS,LANG_FRAM,1,0.005199126546740148,0.0
210,2024-06,ALI'S,REQUIREMENT,1,0.005199126546740148,0.0
211,2024-06,ALIGN TECHNICAL SOLUTIONS WITH BUSINESS GOALS,H_SKILL,1,0.005199126546740148,0.0
212,2024-06,"ALIGN, DEVELOP AND IMPLEMENT IT PROCESSES",H_SKILL,1,0.005199126546740148,0.0
213,2024-06,ALTERYX,LANG_FRAM,1,0.005199126546740148,0.0
214,2024-06,AMAZON AWS,LANG_FRAM,1,0.005199126546740148,0.0
215,2024-06,AMAZON KINESIS,LANG_FRAM,1,0.005199126546740148,0.0
216,2024-06,AMAZON WEB SERVICES,LANG_FRAM,1,0.005199126546740148,0.0
217,2024-06,AMAZON WEB SERVICES (AWS),LANG_FRAM,3,0.015597379640220442,0.0
218,2024-06,AMAZON WEB SERVICES / DBT /,LANG_FRAM,1,0.005199126546740148,0.0
219,2024-06,AMAZON’S,LANG_FRAM,1,0.005199126546740148,0.0
220,2024-06,AMBITION,S_SKILL,8,0.041593012373921184,0.0
221,2024-06,AMBITIOUS,S_SKILL,1,0.005199126546740148,0.0
222,2024-06,AMBITIOUS ATTITUDE,S_SKILL,1,0.005199126546740148,0.0
223,2024-06,AMCOR,LANG_FRAM,3,0.015597379640220442,0.0
224,2024-06,AMD GPU,LANG_FRAM,1,0.005199126546740148,0.0
225,2024-06,AMMONIA,LANG_FRAM,2,0.010398253093480296,0.0
226,2024-06,AMÉRIQUE,LANG_FRAM,1,0.005199126546740148,0.0
227,2024-06,ANALYSE,H_SKILL,3,0.015597379640220442,0.0
228,2024-06,ANALYSE AND,H_SKILL,2,0.010398253093480296,0.0
229,2024-06,ANALYSE AND DECONSTRUCT TECHNICAL PROBLEMS,H_SKILL,1,0.005199126546740148,0.0
230,2024-06,ANALYSE AND DIAGNOSE INTRICATE TECHNICAL PROBLEMS,H_SKILL,1,0.005199126546740148,0.0
231,2024-06,ANALYSE AND INTERPRET COMPLEX INFORMATION,H_SKILL,1,0.005199126546740148,0.0
232,2024-06,ANALYSE AND MAKE TECHNICAL RECOMMENDATIONS,H_SKILL,1,0.005199126546740148,0.0
233,2024-06,ANALYSE AND RESOLVE FUNCTIONAL ISSUES,H_SKILL,1,0.005199126546740148,0.0
234,2024-06,ANALYSE AND SOLVE PROBLEMS,H_SKILL,1,0.005199126546740148,0.0
235,2024-06,ANALYSE AND TROUBLESHOOT ANY PROBLEMS,H_SKILL,1,0.005199126546740148,0.0
236,2024-06,ANALYSE AUTOMATION SUITES,H_SKILL,1,0.005199126546740148,0.0
237,2024-06,ANALYSE BIG VOLUMES,H_SKILL,1,0.005199126546740148,0.0
238,2024-06,ANALYSE COMPLEX ISSUES,H_SKILL,1,0.005199126546740148,0.0
239,2024-06,ANALYSE CUSTOMER NEEDS,H_SKILL,1,0.005199126546740148,0.0
240,2024-06,ANALYSE DESIGN OPTIONS,H_SKILL,1,0.005199126546740148,0.0
241,2024-06,ANALYSE GSUK ADVERTISING,H_SKILL,1,0.005199126546740148,0.0
242,2024-06,ANALYSE INFORMATION,H_SKILL,2,0.010398253093480296,0.0
243,2024-06,ANALYSE ISSUES,H_SKILL,2,0.010398253093480296,0.0
244,2024-06,ANALYSE LARGE,H_SKILL,1,0.005199126546740148,0.0
245,2024-06,ANALYSE LARGE VOLUMES,H_SKILL,1,0.005199126546740148,0.0
246,2024-06,ANALYSE MULTIPLE SOLUTIONS,H_SKILL,2,0.010398253093480296,0.0
247,2024-06,ANALYSE PARTIAL DISCHARGE DATA COLLECTED BY EA,LANG_FRAM,1,0.005199126546740148,0.0
248,2024-06,ANALYSE PROCESS,H_SKILL,1,0.005199126546740148,0.0
249,2024-06,ANALYSE PRODUCT PERFORMANCE,H_SKILL,1,0.005199126546740148,0.0
250,2024-06,ANALYSE REQUIREMENTS,H_SKILL,2,0.010398253093480296,0.0
251,2024-06,ANALYSE RESULTS,H_SKILL,3,0.015597379640220442,0.0
252,2024-06,ANALYSE SYSTEM LOGS,H_SKILL,1,0.005199126546740148,0.0
253,2024-06,ANALYSE THE CELL AND TISSUE MORPHOLOGY,H_SKILL,1,0.005199126546740148,0.0
254,2024-06,ANALYSE THE EFFECTS,H_SKILL,1,0.005199126546740148,0.0
255,2024-06,ANALYSE THE NETWORK TO,H_SKILL,1,0.005199126546740148,0.0
256,2024-06,ANALYSE THE PERFORMANCE,H_SKILL,1,0.005199126546740148,0.0
257,2024-06,ANALYSE THE RESULTS,H_SKILL,1,0.005199126546740148,0.0
258,2024-06,"ANALYSE, DESIGN AND DEVELOP BEST",H_SKILL,2,0.010398253093480296,0.0
259,2024-06,"ANALYSE, REFLECT AND RESPOND",H_SKILL,1,0.005199126546740148,0.0
260,2024-06,ANALYSES INCLUDING DESIGN REPORTS AND PROCEDURES,H_SKILL,1,0.005199126546740148,0.0
261,2024-06,ANALYSES/PROJECTS,H_SKILL,1,0.005199126546740148,0.0
262,2024-06,ANALYSING,H_SKILL,4,0.020796506186960592,0.0
263,2024-06,ANALYSING LARGE AND COMPLEX REAL,H_SKILL,1,0.005199126546740148,0.0
264,2024-06,ANALYSING OPERATIONAL PERFORMANCE,H_SKILL,1,0.005199126546740148,0.0
265,2024-06,ANALYSING RESULTS,H_SKILL,1,0.005199126546740148,0.0
266,2024-06,ANALYSING SIMULATION,H_SKILL,1,0.005199126546740148,0.0
267,2024-06,ANALYSING STAKEHOLDER NEEDS AND EXPECTATIONS,H_SKILL,1,0.005199126546740148,0.0
268,2024-06,ANALYSING THREATS,H_SKILL,1,0.005199126546740148,0.0
269,2024-06,ANALYSING USER REQUIREMENTS,H_SKILL,1,0.005199126546740148,0.0
270,2024-06,ANALYSING VIDEO ADVERTISING CONTENT,H_SKILL,1,0.005199126546740148,0.0
271,2024-06,"ANALYSING, DESIGNING, AND IMPLEMENTING INFORMATION SYSTEMS",H_SKILL,1,0.005199126546740148,0.0
272,2024-06,ANALYSIS / PROBLEM SOLVING,H_SKILL,1,0.005199126546740148,0.0
273,2024-06,ANALYSIS AND MANAGEMENT OF STRATEGIC RISK PROJECT MANAGEMENT,H_SKILL,1,0.005199126546740148,0.0
274,2024-06,ANALYSIS AND REPORTING RESULTS,H_SKILL,1,0.005199126546740148,0.0
275,2024-06,ANALYSIS COMPLEX TECHNICAL PROBLEMS,H_SKILL,1,0.005199126546740148,0.0
276,2024-06,"ANALYSIS DESIGN, DEVELOP AND MAINTAIN THOUGHT-OUT SOLUTIONS WITHIN THE TEAM",H_SKILL,1,0.005199126546740148,0.0
277,2024-06,ANALYSIS OF IMPORTANT LARGE-SCALE PRODUCTION MODELS,H_SKILL,2,0.010398253093480296,0.0
278,2024-06,ANALYSIS OF THE TRANSMISSION NETWORK IS CONTROLLED,H_SKILL,1,0.005199126546740148,0.0
279,2024-06,ANALYSIS OUTPUTS,H_SKILL,1,0.005199126546740148,0.0
280,2024-06,ANALYSIS REPORT,H_SKILL,1,0.005199126546740148,0.0
281,2024-06,ANALYSIS REPORTING AND METRIC TREND ANALYSIS,H_SKILL,1,0.005199126546740148,0.0
282,2024-06,"ANALYSIS, DESIGN AND SPECIFICATION OF FLOATING STRUCTURES",H_SKILL,1,0.005199126546740148,0.0
283,2024-06,"ANALYSIS, DESIGN, CODE, VERIFICATION, VALIDATION AND SUPPORT",H_SKILL,2,0.010398253093480296,0.0
284,2024-06,"ANALYSIS, DESIGN, DEVELOPMENT, AND IMPLEMENTATION OF SOFTWARE SOLUTIONS",H_SKILL,1,0.005199126546740148,0.0
285,2024-06,"ANALYSIS, DESIGN, IMPLEMENTATION, INTEGRATION, APPLIED RESEARCH AND TEST",H_SKILL,1,0.005199126546740148,0.0
286,2024-06,"ANALYSIS, DESIGN, IMPLEMENTATION, TEST, ACCEPTANCE AND PRODUCT SUPPORT",H_SKILL,2,0.010398253093480296,0.0
287,2024-06,"ANALYSIS, DESIGN, IMPLEMENTATION, TESTAND ACCEPTANCE",H_SKILL,1,0.005199126546740148,0.0
